aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,0.2,10,100,cubic,1,22.666322661601683,91.006168279548,1.0574458123762769,0.5038931020903827,0.16418402707088933,0.18616456251878005,0.46028384589695714,0.8038702948370527,0.015074450042336115,0.8021207426282713,0.013638586156545996,94.63339804292929,3.5646469378461108
fifo,0.2,10,100,cubic,2,22.627546174992187,91.043714565836,1.0861171337409126,0.46694373471309086,0.1582787612567428,0.25177001953125,0.7940847408147962,0.8050547241249202,0.013473456215232531,0.8026373013217875,0.012209657817264878,94.55638257575758,3.7468817337465956
fifo,0.2,10,100,cubic,3,22.631409087528258,90.972908220476,0.6171179101342485,0.4810009066185191,0.10151333756644605,0.11620154747596154,0.07800085492748325,0.8042310810192986,0.012925098527825373,0.8031692647671779,0.012593354301638056,94.53898910984849,3.6233735976062853
fifo,0.2,10,100,cubic,4,22.627865782856716,91.110701248436,0.8871236940461132,0.478699145955533,0.11973093590903368,0.11091965895432693,0.07386674883721955,0.8054423441100643,0.016795098399309465,0.804436528145796,0.016821033502665447,94.52526120580809,3.757237930365746
fifo,0.2,10,100,cubic,5,22.556483746400566,91.02513913032361,0.8196332005558302,0.5394422417302149,0.1749236416538255,0.10695824256310096,0.05127589741681205,0.8068955737068753,0.02132628081315636,0.8059163329111817,0.021176639619832998,94.50126341540405,3.753550556000537
fifo,0.2,10,100,orca,1,23.22605191174548,94.36452737500001,8.811682120825896,0.3249954470029723,0.12103575302407633,20.927282480093147,3.0269515800203743,0.8123994939782847,0.07529151231105308,0.6349357296086421,0.07244804155859773,85.56678109217174,28.83978103435577
fifo,0.2,10,100,orca,2,23.152310596489304,94.78313254166666,10.356218339212232,0.2521943323476102,0.12544291297775673,21.6671870304988,4.1672509888202365,0.8182622133402901,0.08771684808561075,0.6342451672303403,0.10766079856576044,93.06961332070706,13.730480021937474
fifo,0.2,10,100,orca,3,23.048056185920146,81.18708970270272,13.169768790084674,0.7606126051083872,0.22403087805157415,19.61825444148137,2.7597579729912374,0.7046967511825156,0.11781678655059932,0.42033224813219083,0.07662617490197118,93.02752919823232,13.779190362184817
fifo,0.2,10,100,orca,4,23.12674244885274,95.09343766666666,6.813160504961713,0.12981432720687605,0.04015537652585982,26.448616614708534,3.2016410207306913,0.8220757150793873,0.059380643516971074,0.5925469728899057,0.059055481255256434,93.06427162247475,13.686307614860224
fifo,0.2,10,100,orca,5,23.267615688929038,95.34683045833333,9.709121657782829,0.20918650782580003,0.04762555471868909,20.24415823129507,3.564682281476997,0.8194990129028374,0.08382395677729344,0.644055424866524,0.09521926685733871,93.18043323863635,13.609239737755201
fifo,0.2,10,100,aurora,1,20.165451041666667,2.1570112800000003,0.770097894428122,0.8943457991522125,0.22980213828079857,0.0,0.0,0.021493398105269415,0.007807901474051436,0.021493398105269415,0.007807901474051436,1.3606234217171718,0.8157184274498969
fifo,0.2,10,100,aurora,2,20.15471666666667,2.14909636,0.7409679147748731,0.896677920599828,0.22785023529540158,0.0,0.0,0.021406479781201943,0.007505988659225111,0.021406479781201943,0.007505988659225111,1.409481534090909,0.9162847112938464
fifo,0.2,10,100,aurora,3,20.15579166666667,2.31121856,1.2281097774855092,0.8634263824916947,0.2618216991015124,0.0,0.0,0.023087185678519584,0.012435392698404437,0.023087185678519584,0.012435392698404437,1.4390183080808079,1.0225472379551233
fifo,0.2,10,100,aurora,4,20.151894791666667,2.22549984,0.9759321569715488,0.8783335642468485,0.24751152220650383,0.0,0.0,0.02220069282652243,0.009891720882352057,0.02220069282652243,0.009891720882352057,1.4206060606060602,0.9491753692669498
fifo,0.2,10,100,aurora,5,20.1420875,2.2068807599999998,0.9545877762313724,0.8815658020850355,0.23776353528311306,0.0,0.0,0.022025310259201278,0.00966115224369488,0.022025310259201278,0.00966115224369488,1.4117384785353533,0.9184714585255688
fifo,0.2,100,100,cubic,1,224.65350209898654,90.28918534400684,4.288732459905907,0.14604362357513118,0.07794404373279812,0.029050386868990384,0.08983317682955824,0.8157726082694783,0.0725042322379597,0.8154669387969031,0.07237444342909617,86.20475220959595,18.50036740450422
fifo,0.2,100,100,cubic,2,221.51138519450922,90.39407549592812,3.1949390498171666,0.6473637389457706,0.1756017891309361,0.12456453763521634,0.5386395141472985,0.8233698445457556,0.0588501253412256,0.8220915211211727,0.057303658445784875,82.76561474116163,24.66020647699605
fifo,0.2,100,100,cubic,3,219.1258161930239,90.4149495665613,5.154341908405987,0.6035149418971539,0.15067827869716,0.13820941631610578,0.5710858485835263,0.8320993376514654,0.06927898212946414,0.8307390049072416,0.06932294617049352,85.36107717803031,19.353908027392706
fifo,0.2,100,100,cubic,4,223.55288889053202,90.3852212520353,5.402004072636685,0.18963304171623727,0.06800940709661152,0.09859525240384616,0.3750042485262383,0.8183431888195006,0.07802467902007994,0.8173889398335423,0.07972842962724355,86.43180160984849,18.991872415841772
fifo,0.2,100,100,cubic,5,222.72609008871623,90.70361216279206,4.869862110366804,0.44608406321780364,0.11276208144104188,0.0774676983173077,0.2744350994410023,0.8196687380268549,0.07386427150496266,0.8188471351068111,0.07296440699042796,81.73244554924243,23.930711645269
fifo,0.2,100,100,orca,1,220.84429769326078,90.82513615,13.997611703002466,0.010292927063433465,0.0034678006541073105,11.793136596679688,3.0690114095967735,0.8208438521009814,0.12704703566065903,0.7166229961242709,0.12567380371476142,85.2721204229798,18.776466345607624
fifo,0.2,100,100,orca,2,219.58087998169802,87.30977733333333,14.867987141105656,0.005586918702489069,0.001755395332968621,10.136643923245943,3.1378223775034906,0.7943158561557906,0.12882088090255003,0.6997467521626646,0.11884001310210277,85.13653014520202,18.490272468274465
fifo,0.2,100,100,orca,3,219.9957555194843,92.13369494736844,14.954547433362505,0.004029766964736477,0.0017825424623633698,10.942312387319712,3.1699410313478036,0.8363033228260991,0.1312006538744407,0.7325122834369477,0.1366925362940314,85.70238520408164,18.042637924647178
fifo,0.2,100,100,orca,4,230.25073084974366,95.96963757142858,24.461067818282423,0.007468071361985408,0.004261970876765922,29.92541973407452,16.769171039104997,0.8520894257727291,0.2164039666570917,0.5923144091458161,0.22870858192498444,87.84577967171717,18.65583432495114
fifo,0.2,100,100,orca,5,228.08544592585582,95.98181527777778,17.260839156248075,0.009907301379022902,0.0023540326953698596,26.550926795372597,8.623308155198227,0.8460906086866685,0.15291677606184748,0.6080266515960107,0.16649384594041727,85.87334438131312,18.909350187672345
fifo,0.2,100,100,aurora,1,241.9129375,96.23033095999999,0.22675328241569054,0.00216511768850465,0.00028122790955821666,0.017852783203125,0.007445992010476354,0.795571730460544,0.0020660016215340313,0.7954258657350977,0.002055597873520659,81.3273374368687,30.623181807584235
fifo,0.2,100,100,aurora,2,241.89504166666666,96.22997888,0.19227261597237308,0.0020627187590290955,0.00025272011371220974,0.057220458984375,0.04099690486946998,0.795630929219549,0.001599736904288675,0.7951617569093399,0.0016391442347117957,81.5418631628788,30.39529162075319
fifo,0.2,100,100,aurora,3,241.9194375,96.22869552,0.21248154836599029,0.0021260339518278664,0.00027182699955420847,0.034332275390625,0.008740569486533813,0.7955636208732525,0.001782124427230258,0.7952797937738393,0.0017479142332525528,81.49958096590909,30.414253973187513
fifo,0.2,100,100,aurora,4,241.94292708333333,96.22735152,0.10638646673963575,0.0020961578707909966,0.00024201086700390616,0.04119873046875,0.008740569486533813,0.7954589865403889,0.0009017925948162571,0.7951160580092234,0.000876825126960954,81.51636916035353,30.424295749486923
fifo,0.2,100,100,aurora,5,241.92627083333332,96.2309762,0.2422979440179657,0.002219706429877136,0.00026130897847293324,0.040740966796875,0.012396298835198914,0.7955490800148871,0.0020291263575603568,0.7952140119080858,0.002017876500159933,81.54611505681818,30.384128958520645
fifo,1.0,10,100,cubic,1,38.430619835427535,90.95281201819758,0.8380863365468735,0.29580594842918406,0.11768969385452101,0.045336209810697116,0.02793498245556259,0.47446645145195254,0.02099374840122215,0.47422488220436887,0.020976527563816807,95.13445470328283,2.33463604206679
fifo,1.0,10,100,cubic,2,38.502678058781086,90.8519607083064,0.8725284209736759,0.3492784522466451,0.1520455666536256,0.0457763671875,0.050561650164126254,0.4724494102489527,0.019788983444008083,0.4722030885333886,0.019809532528518005,95.13384075126265,2.3347620787638257
fifo,1.0,10,100,cubic,3,37.91693556744517,90.98722342064679,1.0405730701822689,0.5042794582967948,0.17322401059670403,0.039614163912259616,0.031587479454752175,0.48104662137357296,0.01963865012371125,0.4808293981050094,0.019628519661183955,95.13198390151517,2.353903174856823
fifo,1.0,10,100,cubic,4,38.40126896898129,90.94711228784439,0.8282986670380499,0.42276527153922344,0.17667298199774328,0.04137479341947115,0.02651019318761087,0.473257526990692,0.0158702522938983,0.47303600331861356,0.01584900430458461,95.12325441919195,2.350170771518222
fifo,1.0,10,100,cubic,5,38.4760365026098,91.08760483791158,0.914899028862613,0.46203974149580856,0.14772368861124668,0.04137479341947115,0.03502369613655384,0.4733257215230689,0.014089164311731498,0.47311477238187405,0.014068224320113894,95.1291785037879,2.387664251045134
fifo,1.0,10,100,orca,1,35.4842986959292,96.78463129166666,9.471166636526423,0.23316135156320758,0.056627966303632656,10.02810551570012,7.606125022890154,0.546338537720456,0.05347943224899823,0.4849014098012027,0.067162630634672,91.51590751262628,15.726623961538664
fifo,1.0,10,100,orca,2,35.018704565209966,96.06802950000001,2.7583630416344835,0.2874599954065018,0.02022577660167212,3.9068368765024037,4.577652828481644,0.5487294436791221,0.02088935014323858,0.5243347748737737,0.028405538606287903,91.83626736111113,15.553708233598748
fifo,1.0,10,100,orca,3,34.56889705838115,95.66267816,0.6445157563605844,0.2926448822031926,0.007030589062278319,0.03565274752103365,0.12826889830007518,0.5530744642667583,0.004111780864235523,0.5528517763236261,0.003714617003393159,93.23312421085862,13.614896512725975
fifo,1.0,10,100,orca,4,33.924901652777294,95.96419112,1.1012888772469946,0.24038631712719308,0.0082542566486307,0.6774022028996394,1.618795062470904,0.565780198436762,0.009997111779623593,0.5614117467541053,0.007280305724464007,93.22658301767679,13.622551403576631
fifo,1.0,10,100,orca,5,36.094326979777996,95.96432932000002,1.6996407750945648,0.31810799417586155,0.023079174819326483,0.5356715275691106,1.92592340131054,0.5320734287449896,0.016346133252594555,0.5287522196038222,0.008850592158740974,93.2129505997475,13.62823892001343
fifo,1.0,10,100,aurora,1,20.162622916666667,2.34755156,1.3235938881496432,0.8618345269447228,0.26873372756461017,0.0,0.0,0.023455300564563006,0.013398758057287172,0.023455300564563006,0.013398758057287172,1.483984375,1.1557839242660526
fifo,1.0,10,100,aurora,2,20.153480208333335,2.28048196,1.1367562399427915,0.8676892357660535,0.25692113756383506,0.0,0.0,0.022772296205982614,0.011515596560055859,0.022772296205982614,0.011515596560055859,1.458510101010101,1.0427444358435611
fifo,1.0,10,100,aurora,3,20.156675,2.1737868799999998,0.8253191941213976,0.8851105443809467,0.23216415925100203,0.0,0.0,0.021665222341364993,0.008363088318536905,0.021665222341364993,0.008363088318536905,1.4460116792929294,1.0125328496599715
fifo,1.0,10,100,aurora,4,40.930121875,96.228004,0.030264953138904878,0.002191682345862824,0.00019763004295522067,0.332794189453125,0.05586154940181115,0.4703192534191712,0.00771207623315349,0.4686891814854719,0.007463895886902538,66.84073311237373,43.307400178235326
fifo,1.0,10,100,aurora,5,39.09933125,90.08682128000001,21.54756994916249,0.004881891939131551,0.011303757829413645,0.00274658203125,0.005983118874114274,0.44821595078737236,0.08479375386560674,0.44820178720990844,0.08478857925732727,19.940214646464646,37.375459459679476
fifo,1.0,100,100,cubic,1,373.05810337638286,91.8650546865077,8.442661272652948,0.30441445534940786,0.12256072337613709,0.031251173753004804,0.09078030083498626,0.49602233041743027,0.06878319872367147,0.4958852847950632,0.06855012415145191,92.00172979797983,16.25390888233746
fifo,1.0,100,100,cubic,2,370.23617607423176,92.51822016739756,9.167470085713402,0.06299811874399824,0.03372562595777352,0.05634014423076923,0.16902960238892056,0.5020379043529097,0.0746154522976686,0.5016411781634037,0.07402205095058784,92.17614188762627,16.222009257795907
fifo,1.0,100,100,cubic,3,376.0266444669023,92.62563161917308,9.127737578066194,0.1020948743767404,0.08238591575696412,0.057220458984375,0.15962764685817896,0.49603239540963634,0.07912137899720759,0.4958081463577657,0.07877286474566729,81.25590119949494,29.035226154690406
fifo,1.0,100,100,cubic,4,374.1750745563065,91.59269222207942,4.271358642554776,0.13902733940343637,0.05665807794059882,0.03301180326021635,0.09276504420718697,0.49292202462540474,0.0554352449749113,0.492699171733912,0.05505751147066122,92.171695864899,16.190810686493354
fifo,1.0,100,100,cubic,5,372.51184763529795,92.58503131063658,7.650238506827908,0.05557999117736144,0.05472928820857359,0.03917400653545673,0.1102998203543845,0.4971582789563176,0.062045495994562605,0.496892843042355,0.06156304252917131,91.95559027777782,16.61810907467457
fifo,1.0,100,100,orca,1,362.9838600105327,96.12515563636363,12.932282163149036,0.015588650534732131,0.0034745530238265167,5.296413715069111,2.7832445704312514,0.543651779742481,0.06805730889466576,0.50799893244377,0.0731263762620686,91.52080571338387,18.099338857399644
fifo,1.0,100,100,orca,2,364.63221292129316,90.5301745,23.201024510141636,0.0026639840988905714,0.0010767322693378734,3.559112548828125,1.7832612600595747,0.49265329260020707,0.11977225472870845,0.470672545624356,0.12361922475954007,91.46840435606062,18.139407377948704
fifo,1.0,100,100,orca,3,372.030513913366,91.0712053846154,15.615237886098761,0.003255660335271918,0.0006203652264824941,4.867260272686298,2.6931442654525046,0.48408734234892586,0.07848617139669253,0.45029943344365453,0.07617294306817926,91.6694349747475,17.983291186306676
fifo,1.0,100,100,orca,4,366.7561449768782,95.6373017368421,26.257172556419462,0.006530660734181103,0.0018459749781349745,3.680741236760066,2.077009618776629,0.5227130091451879,0.1433540105726608,0.4986680864992732,0.14728838236124053,91.65558159722222,18.160194591360785
fifo,1.0,100,100,orca,5,372.2286281198604,90.72110171428572,12.36288225608508,0.009917476148089686,0.002985262151181742,5.347912128155048,2.6268611246339324,0.5019546402571317,0.06634622113483876,0.46703519658998943,0.06724210567359212,91.54015625000001,18.08178838306991
fifo,1.0,100,100,aurora,1,409.66428124999993,96.23433035999999,0.3646828115194638,0.002138512552999823,0.000304140428625369,0.040283203125,0.07783665194609962,0.4698243759966941,0.001806531253818341,0.4696265054167071,0.0014567018692177973,81.48711095328282,30.431982890166704
fifo,1.0,100,100,aurora,2,409.6156875,96.23094908000002,0.4017682866758031,0.002223003071405762,0.00027634326947129843,0.011444091796875,0.007387129490294298,0.4698743513677341,0.001985642150742662,0.46981847506188995,0.001983288037566002,81.4309201388889,30.485361687727917
fifo,1.0,100,100,aurora,3,409.61523958333333,96.23233636,0.3812156719397687,0.0021082565458933776,0.0002531594125638459,9.08477783203125,2.0580566093306167,0.4698916960426856,0.0019227627695692921,0.42368796738080855,0.004195283865731094,81.45044191919192,30.468486162043593
fifo,1.0,100,100,aurora,4,409.65929166666666,96.2365134,0.35495438993493683,0.00211967864559928,0.00025504271307724626,5.47393798828125,4.904831161088643,0.46981962100373503,0.0017462131066392098,0.4419830473556279,0.023708621363888724,81.41333017676769,30.508471792857407
fifo,1.0,100,100,aurora,5,409.6342916666667,96.23004308,0.38095024985695636,0.0021624459194127966,0.0002538413577045385,0.010528564453125,0.006540843276780032,0.4698415670471334,0.001886647878115581,0.46979034976732176,0.0018963080784793057,81.30767282196969,30.609704496089385
fifo,4.0,10,100,cubic,1,97.44529496577364,91.6575745313232,2.9488266046860656,0.27074538828006633,0.09081123839306424,0.025088970477764424,0.055313616277268066,0.18926641154584437,0.013049185505035045,0.1892121443733673,0.013014105986988388,95.12272411616165,2.452391742726138
fifo,4.0,10,100,cubic,2,94.75451840638767,91.76347576057162,2.4804961870307567,0.25769341912363536,0.13422676847760534,0.02464881310096154,0.04948214697002462,0.1955448783474798,0.013753779045013403,0.19549000320235763,0.013690053952676924,95.1313107638889,2.3637820202692006
fifo,4.0,10,100,cubic,3,96.09779734693167,91.81160738393761,2.8901702555791657,0.18795233389442143,0.06224406861370097,0.0286102294921875,0.06435203210224708,0.19169350848038022,0.012572824016382891,0.19163608305405685,0.012558928647473074,95.12860164141415,2.2988831197878117
fifo,4.0,10,100,cubic,4,96.52178085156598,91.95492081767439,2.940120216532658,0.3677119752340729,0.09146748985917885,0.043135422926682696,0.16569235557412829,0.19078774934090972,0.014233645323777343,0.19068521632865768,0.014144290232175524,95.13090119949497,2.3692449133115336
fifo,4.0,10,100,cubic,5,95.02908748005218,91.6583434297484,1.5669284996463482,0.4651353672957903,0.14688374752412947,0.051938570462740384,0.19111923222602853,0.19378498885577147,0.014452362089677267,0.19366503749479638,0.014439076752632308,95.15875000000001,1.9948333580727482
fifo,4.0,10,100,orca,1,47.047422960302725,95.50608252,0.6502170665462493,0.22792581111923824,0.012478930283351744,0.0,0.0,0.40484713228568164,0.0036122402087308972,0.40484713228568164,0.0036122402087308972,92.69619239267679,15.41451884907623
fifo,4.0,10,100,orca,2,38.04459360721059,95.70385644,1.0843061979671997,0.41918832863218086,0.00988805007878433,0.0,0.0,0.5034318898899005,0.011202439521646708,0.5034318898899005,0.011202439521646708,93.23162010732324,13.637211154786407
fifo,4.0,10,100,orca,3,49.048664096944215,101.036494125,15.435236503927271,0.06461918985982489,0.020698027371403912,2.72369384765625,11.001868700712246,0.4356277379104494,0.06827021514980512,0.42936125518300616,0.08345034648899333,93.22099905303033,13.630313307608496
fifo,4.0,10,100,orca,4,45.12693494134919,98.6263525,13.075055228199117,0.29817807655570117,0.12794924974499441,2.5106576772836537,8.74064584996248,0.4770630990960451,0.09229021969917968,0.4717314170171623,0.10920008881239392,93.22733349116166,13.608329223162736
fifo,4.0,10,100,orca,5,55.135606919820596,95.39449060000001,1.3274821722334604,0.1311749337523523,0.012103995176562398,0.0,0.0,0.3441450267544441,0.005257620894067107,0.3441450267544441,0.005257620894067107,93.23873974116164,13.60627563395484
fifo,4.0,10,100,aurora,1,103.837375,96.22983031999998,0.17993808945178852,0.002216869954549888,0.00024737159474589086,9.492645263671875,0.6116179203649742,0.18534465497492317,0.0004014659624262342,0.1670668962099835,0.0009995477704276968,67.27080492424241,43.12510219703399
fifo,4.0,10,100,aurora,2,103.80746875,96.22979432,0.15969509866245118,0.0022366476081737722,0.00030677828079208626,0.24444580078125,0.043185338434097005,0.1854009036591576,0.00037227777936064326,0.18492322217287827,0.0003929955578518628,66.91332228535356,43.264741920010714
fifo,4.0,10,100,aurora,3,20.168232291666666,2.28188324,1.1962724840111778,0.8727767138715311,0.2519353954494164,0.0,0.0,0.022770696633060788,0.012111967597276783,0.022770696633060788,0.012111967597276783,1.5219554924242424,1.2296463977114047
fifo,4.0,10,100,aurora,4,103.83086458333332,96.22892803999999,0.21248250694498086,0.0021532491793347574,0.00028854707253572195,9.3438720703125,0.36213694883346637,0.18536315221441282,0.0004928622082661066,0.16736539132745828,0.000624623754325517,67.50669270833333,43.00258579389224
fifo,4.0,10,100,aurora,5,20.156049999999997,2.20919384,0.9577484419969351,0.8856448301425958,0.2398982621481208,0.0,0.0,0.02202732158698617,0.009705216539719596,0.02202732158698617,0.009705216539719596,1.3859580176767674,0.8753177213471693
fifo,4.0,100,100,cubic,1,965.9634500001891,101.03655427039168,30.79254663580992,0.08349815920654396,0.11036495541187384,0.21875821627103365,0.5931999644446666,0.21174076860348756,0.07473120414504385,0.2112273234552814,0.07386394058693867,92.2638170770202,16.2537975932647
fifo,4.0,100,100,cubic,2,920.8260819882456,100.30690437942835,25.07689838359801,0.044282663905946304,0.05535315025685019,0.1659393310546875,0.6159537231200923,0.2150131562617725,0.053598553984585,0.21458026141027328,0.052778818005046094,92.22360637626265,16.35572294160992
fifo,4.0,100,100,cubic,3,947.5234711498468,98.54332166605644,29.205030979018524,0.057592239273503786,0.06362211196806843,0.20203223595252404,0.6737990656139674,0.2124532015154108,0.06845739539178584,0.21203010913940576,0.06742813769831278,80.59740056818183,27.47697485368477
fifo,4.0,100,100,cubic,4,962.4275490846485,97.56768886945247,26.9381280998179,0.07547864116069579,0.11880100871682393,0.2002716064453125,0.4995421445087799,0.20092645955873725,0.05621404446275593,0.20052840347128714,0.05570824949642425,82.72621448863636,24.317449780327852
fifo,4.0,100,100,cubic,5,938.8025709772031,99.76512687134287,24.17032730818302,0.03836840659901236,0.04393393016394851,0.16417870154747596,0.6060568206790894,0.2101640482424126,0.05351359763421732,0.20977005550085037,0.05282950411302855,92.31740688131315,16.17265403083359
fifo,4.0,100,100,orca,1,733.6539754622323,95.25234823999999,1.1341606603956174,0.41050743610302826,0.1845583024688133,0.0004401573768028846,0.0022443710533697207,0.26229427635088876,0.028169454844408262,0.26229269650850445,0.02816637133180798,91.66841303661619,18.048103734638733
fifo,4.0,100,100,orca,2,719.8004255140104,95.23186716000001,1.1123020368872638,0.4087391522998987,0.18126451789861964,0.0004401573768028846,0.0022443710533697207,0.26702945813648343,0.027671073920378726,0.2670278540621283,0.027668102083103083,91.6834643308081,18.011730933497848
fifo,4.0,100,100,orca,3,703.0740181482721,94.99289315999998,0.970983382045091,0.4491950531927424,0.20093867844543611,0.0004401573768028846,0.0022443710533697207,0.2729190418838469,0.028799238655965568,0.2729173739794191,0.028795747549087435,91.6524250315657,17.940048195385934
